Year_Factor,State_Factor,building_class,facility_type,floor_area,year_built,energy_star_rating,ELEVATION,january_min_temp,january_avg_temp,january_max_temp,february_min_temp,february_avg_temp,february_max_temp,march_min_temp,march_avg_temp,march_max_temp,april_min_temp,april_avg_temp,april_max_temp,may_min_temp,may_avg_temp,may_max_temp,june_min_temp,june_avg_temp,june_max_temp,july_min_temp,july_avg_temp,july_max_temp,august_min_temp,august_avg_temp,august_max_temp,september_min_temp,september_avg_temp,september_max_temp,october_min_temp,october_avg_temp,october_max_temp,november_min_temp,november_avg_temp,november_max_temp,december_min_temp,december_avg_temp,december_max_temp,cooling_degree_days,heating_degree_days,precipitation_inches,snowfall_inches,snowdepth_inches,avg_temp,days_below_30F,days_below_20F,days_below_10F,days_below_0F,days_above_80F,days_above_90F,days_above_100F,days_above_110F,direction_max_wind_speed,direction_peak_wind_speed,max_wind_speed,days_with_fog,site_eui,id
5,State_1,Commercial,Office_Uncategorized,660631.0,1921.0,78.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,67.80604985,4247
5,State_1,Commercial,Office_Uncategorized,738880.0,1983.0,93.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,45.4,4248
5,State_1,Commercial,Office_Uncategorized,325006.0,1978.0,96.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,40.80843776,4249
5,State_1,Commercial,Office_Uncategorized,439099.0,1959.0,96.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,67.80058537,4250
5,State_1,Commercial,Office_Uncategorized,34265.0,1913.0,84.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,59.86949697,4251
5,State_1,Commercial,Office_Uncategorized,106052.0,1922.0,93.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,63.42794071,4252
5,State_1,Commercial,Office_Uncategorized,10883.0,1922.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,62.59352047,4253
5,State_1,Commercial,Office_Uncategorized,286357.0,1926.0,92.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,52.31108391,4254
5,State_1,Commercial,Office_Bank_or_other_financial,75880.0,1908.0,72.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,49.45700651,4255
5,State_1,Commercial,Lodging_Hotel,127673.0,1911.0,91.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,44.29611648,4256
5,State_1,Commercial,Office_Uncategorized,262125.0,1986.0,87.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,49.18870275,4257
5,State_1,Commercial,Office_Uncategorized,70769.0,1909.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,33.99100232,4258
5,State_1,Commercial,Office_Uncategorized,466031.0,1969.0,91.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,49.98159293,4259
5,State_1,Commercial,Religious_worship,16327.0,1907.0,86.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,15.50534845,4260
5,State_1,Commercial,Education_Other_classroom,12264.0,1908.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,4.299967812,4261
5,State_1,Commercial,Education_Other_classroom,16716.0,1914.0,100.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,5.198321731,4262
5,State_1,Commercial,Office_Uncategorized,237905.0,1975.0,96.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,40.30297702,4263
5,State_1,Commercial,Office_Uncategorized,587116.0,1963.0,83.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,60.50337226,4264
5,State_1,Commercial,Office_Uncategorized,446640.0,1991.0,79.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,59.10666143,4265
5,State_1,Commercial,Office_Uncategorized,92065.0,1926.0,85.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,79.71142526,4266
5,State_1,Commercial,Commercial_Other,50212.0,1925.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,44.39474961,4267
5,State_1,Commercial,Office_Uncategorized,16800.0,1907.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,51.60753724,4268
5,State_1,Commercial,Lodging_Hotel,272122.0,1971.0,50.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,90.78975747,4269
5,State_1,Commercial,Office_Uncategorized,280804.0,1960.0,85.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,38.58304813,4270
5,State_1,Commercial,Education_College_or_university,43557.0,1915.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,76.21500337,4271
5,State_1,Commercial,Lodging_Hotel,29489.0,1922.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,55.90067445,4272
5,State_1,Commercial,Office_Uncategorized,24800.0,,33.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,63.39515383,4273
5,State_1,Residential,Mixed_Use_Commercial_and_Residential,56954.0,1908.0,84.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,37.19808219,4274
5,State_1,Commercial,Office_Uncategorized,119679.0,1982.0,89.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,51.99004791,4275
5,State_1,Commercial,Lodging_Hotel,101662.0,1916.0,59.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,77.22291938,4276
5,State_1,Commercial,Office_Uncategorized,17500.0,1909.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,87.88267535,4277
5,State_1,Commercial,Lodging_Hotel,37865.0,1914.0,56.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,113.2065297,4278
5,State_1,Commercial,Office_Uncategorized,27000.0,1909.0,93.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,25.99242833,4279
5,State_1,Commercial,Lodging_Hotel,41272.0,1907.0,72.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,100.6107224,4280
5,State_1,Commercial,Retail_Uncategorized,22830.0,1907.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,35.71011528,4281
5,State_1,Residential,Mixed_Use_Predominantly_Commercial,12668.0,1909.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,83.89144846,4282
5,State_1,Commercial,Office_Medical_non_diagnostic,375257.0,1929.0,77.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,55.10450558,4283
5,State_1,Commercial,Education_College_or_university,30900.0,1909.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,42.91853133,4284
5,State_1,Commercial,Lodging_Hotel,67921.0,2000.0,92.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,59.41294333,4285
5,State_1,Commercial,Lodging_Hotel,348000.0,,31.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,109.99371210000001,4286
5,State_1,Commercial,Office_Uncategorized,48926.0,1909.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,63.19952691,4287
5,State_1,Commercial,Office_Uncategorized,31978.0,1908.0,85.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,51.82802755,4288
5,State_1,Commercial,Office_Uncategorized,11600.0,1910.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,50.19497941,4289
5,State_1,Commercial,Office_Uncategorized,138400.0,1908.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,32.48145071,4290
5,State_1,Commercial,Office_Uncategorized,55522.0,1909.0,92.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,31.20577738,4291
5,State_1,Commercial,Service_Drycleaning_or_Laundry,13608.0,1911.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,41.39668463,4292
5,State_1,Commercial,Retail_Uncategorized,32162.0,1908.0,87.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,31.6,4293
5,State_1,Commercial,Lodging_Hotel,67460.0,1912.0,16.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,86.51492627,4294
5,State_1,Commercial,Office_Uncategorized,18985.0,1907.0,97.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,20.09657085,4295
5,State_1,Commercial,Office_Uncategorized,38508.0,1908.0,43.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,76.87592709,4296
5,State_1,Commercial,Office_Uncategorized,47054.0,1905.0,91.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,48.20810914,4297
5,State_1,Commercial,Office_Uncategorized,181046.0,1987.0,99.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,29.00852609,4298
5,State_1,Commercial,Office_Uncategorized,39933.0,1907.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,82.99992514,4299
5,State_1,Commercial,Office_Uncategorized,43174.0,1909.0,59.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,52.79905831,4300
5,State_1,Commercial,Office_Uncategorized,43354.0,1909.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,41.79176361,4301
5,State_1,Commercial,Office_Uncategorized,117435.0,1908.0,60.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,63.97465753,4302
5,State_1,Commercial,Retail_Uncategorized,43659.0,1908.0,98.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,21.7,4303
5,State_1,Commercial,Office_Uncategorized,80732.0,1905.0,99.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,28.207712400000002,4304
5,State_1,Commercial,Retail_Uncategorized,38294.0,1909.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,72.69453776,4305
5,State_1,Commercial,Retail_Enclosed_mall,38475.0,1908.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,117.71305339999999,4306
5,State_1,Commercial,Retail_Uncategorized,72234.0,1910.0,95.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,20.90011678,4307
5,State_1,Commercial,Lodging_Hotel,94000.0,1984.0,24.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,143.5164122,4308
5,State_1,Commercial,Retail_Uncategorized,26787.0,1907.0,41.0,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,111.163921,4309
5,State_1,Commercial,Office_Uncategorized,10120.0,1909.0,,9.1,29,51.38709677,77,36,56.80357143,75,40,61.43548387,85,41,60.96666667,91,45,62.88709677,90,55,72.98333333,106,60,74.51612903,103,58,74.77419355,104,53,73.58333333,105,49,69.58064516,96,29,52.86666667,75,28,48.58064516,68,1319,1823,7.95,0.0,0,63.39863014,4,0,0,0,136,52,10,0,,,,,13.99880231,4310
